course_id,learner_id,enrolment_id,enrol_date,expected_completion_date,actual_completion_date,status,progress_pct,last_activity_date,assessment_score,attempts,feedback_rating,certificate_issued,learning_duration_days,completion_delay_days,learner_name,email,phone_number,city,registration_date,subscription_type,course_title,category,instructor_id,instructor_name,duration_hours,difficulty_level,price_inr,days_since_last_activity,engagement_status
CRS019,LRN0260,ENR01242,2024-01-17,2024-03-17,2024-02-24,Completed,100,2024-02-24,91.54,1,5,Yes,38,-22,Deepak Pandey,deepak.pandey.260@rediffmail.com,9270477434,Mumbai,2022-06-04,Premium,iOS Development with Swift,Mobile Development,INS009,Suresh Gupta,30,Beginner,101,876,Disengaged
CRS020,LRN0435,ENR01606,2024-02-18,2024-02-28,,Not Started,0,,,1,,No,,,Divya Iyer,divya.iyer.435@hotmail.com,9161581487,Lucknow,2023-02-28,Free,SQL & Database Design,Data Science,INS013,Unknown,5,Advanced,8138,,Disengaged
CRS015,LRN0052,ENR00459,2024-02-04,2024-02-14,,In Progress,36,2024-02-14,,1,,No,,,Siddharth Singh,siddharth.singh.52@gmail.com,9367837770,Chennai,2022-08-15,Basic,Azure Data Engineering,Cloud Computing,INS013,Manish Verma,5,Beginner,942,886,Disengaged
CRS015,LRN0224,ENR00414,2024-01-13,2024-01-23,,Dropped,32,2024-01-15,,1,,No,,,Sunita Chauhan,sunita.chauhan.224@rediffmail.com,9037613791,Mumbai,2023-01-05,Enterprise,Azure Data Engineering,Cloud Computing,INS013,Manish Verma,5,Beginner,942,916,Disengaged
CRS056,LRN0170,ENR00692,2024-01-21,2024-03-21,2024-01-24,Completed,100,2024-01-24,45.38,1,4,No,3,-57,Vivaan Yadav,vivaan.yadav.170@gmail.com,9311907903,Pune,2023-03-26,Free,NoSQL & MongoDB,Data Science,INS007,Vikas Mehta,30,Advanced,9660,907,Disengaged
CRS029,LRN0019,ENR01523,2024-02-25,2024-05-15,2024-03-16,Completed,100,2024-03-16,82.67,1,2,Yes,20,-60,Sunita Banerjee,sunita.banerjee.19@rediffmail.com,9026064746,Surat,2023-05-14,Free,Brand Identity Design,Design,INS010,Anjali Iyer,40,Intermediate,4998,855,Disengaged
CRS031,LRN0076,ENR01894,2024-01-14,2024-01-24,2024-01-17,Completed,100,2024-01-17,90.98,2,4,Yes,3,-7,Nisha Desai,nisha.desai.76@rediffmail.com,9222196937,Bengaluru,2022-08-26,Basic,Docker & Kubernetes,Cloud Computing,INS004,Sunita Rao,5,Intermediate,3781,914,Disengaged
CRS031,LRN0443,ENR01450,2024-01-23,2024-02-02,,In Progress,45,2024-03-04,,1,5,No,,,Mohit Desai,mohit.desai.443@yahoo.com,9621267969,Ahmedabad,2023-06-06,Basic,Docker & Kubernetes,Cloud Computing,INS004,Sunita Rao,5,Intermediate,3781,867,Disengaged
CRS023,LRN0079,ENR01462,2024-03-12,2024-05-31,,In Progress,38,2024-03-24,,1,3,No,,,Aarav Rao,aarav.rao.79@rediffmail.com,9097439533,Chennai,2023-11-26,Premium,NLP with Python,AI & ML,INS006,Priya Singh,40,Advanced,6758,847,Disengaged
CRS051,LRN0450,ENR01174,2024-01-16,2024-04-05,,In Progress,40,2024-02-10,,1,,No,,,Aditya Tiwari,aditya.tiwari.450@yahoo.com,9129276637,Hyderabad,2023-08-15,Premium,MLOps & Model Deployment,AI & ML,INS015,Kiran Desai,40,Beginner,503,890,Disengaged
CRS002,LRN0275,ENR00425,2024-03-07,2024-03-27,,In Progress,37,2024-03-11,,2,,No,,,Manish Reddy,manish.reddy.275@outlook.com,9994417154,Bhopal,2022-10-11,Free,Machine Learning Fundamentals,AI & ML,INS006,Priya Singh,10,Beginner,223,860,Disengaged
CRS041,LRN0013,ENR00505,2024-01-13,2024-02-12,2024-01-16,Completed,100,2024-01-16,94.13,1,4,Yes,3,-27,Divya Desai,divya.desai.13@yahoo.com,9782489638,Chandigarh,2022-11-16,Basic,GraphQL APIs,Web Development,INS002,Meera Nair,15,Intermediate,1945,915,Disengaged
CRS011,LRN0240,ENR00252,2024-02-27,2024-03-08,,Not Started,0,,,1,,No,,,Pooja Pandey,pooja.pandey.240@rediffmail.com,9680442067,Chandigarh,2023-07-18,Free,Figma for Beginners,Design,INS012,Nisha Agarwal,5,Beginner,19,,Disengaged
CRS028,LRN0432,ENR01412,2024-02-14,2024-03-25,,Not Started,0,,,1,,No,,,Arjun Jain,arjun.jain.432@gmail.com,9997954538,Indore,2023-04-22,Basic,Entrepreneurship 101,Business,INS006,Priya Singh,20,Beginner,394,,Disengaged
CRS054,LRN0194,ENR00548,2024-03-15,2024-04-24,2024-03-31,Completed,100,2024-03-31,53.25,1,1,No,16,-24,Manish Mishra,manish.mishra.194@gmail.com,9379937124,Pune,2022-12-07,Premium,Product Management,Business,INS010,Anjali Iyer,20,Intermediate,4499,840,Disengaged
CRS018,LRN0408,ENR00170,2024-01-17,2024-02-16,,Dropped,31,2024-01-26,,1,4,No,,,Deepak Malhotra,deepak.malhotra.408@gmail.com,9569998808,Ahmedabad,2023-04-13,Premium,Flutter App Development,Mobile Development,INS006,Priya Singh,15,Beginner,875,905,Disengaged
CRS041,LRN0112,ENR00633,2024-02-17,2024-03-18,,In Progress,49,2024-03-03,,2,,No,,,Shreya Shah,shreya.shah.112@rediffmail.com,9629148652,Delhi,2023-10-24,Premium,GraphQL APIs,Web Development,INS002,Meera Nair,15,Intermediate,1945,868,Disengaged
CRS003,LRN0409,ENR01241,2024-01-30,2024-02-19,,In Progress,65,2024-03-04,,3,,No,,,Pooja Iyer,pooja.iyer.409@hotmail.com,9860868034,Pune,2022-11-08,Premium,Deep Learning with TensorFlow,AI & ML,INS004,Sunita Rao,10,Advanced,13612,867,Disengaged
CRS018,LRN0140,ENR00944,2024-01-03,2024-02-02,,Dropped,4,,,1,,No,,,Shalini Singh,shalini.singh.140@yahoo.com,9027677359,Kolkata,2022-11-23,Premium,Flutter App Development,Mobile Development,INS006,Priya Singh,15,Beginner,875,,Disengaged
CRS004,LRN0031,ENR00041,2024-02-12,2024-04-12,,Not Started,0,,,1,,No,,,Karan Kapoor,karan.kapoor.31@yahoo.com,9458685014,Lucknow,2022-09-29,Free,React.js Complete Guide,Web Development,INS014,Pooja Mishra,30,Advanced,6867,,Disengaged
CRS006,LRN0440,ENR00297,2024-02-09,2024-02-19,,In Progress,21,2024-02-29,,1,2,No,,,Komal Sharma,komal.sharma.440@gmail.com,9986240580,Chandigarh,2023-07-28,Premium,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,871,Disengaged
CRS042,LRN0331,ENR01407,2024-01-22,2024-02-01,,In Progress,34,2024-01-25,,2,,No,,,Varun Iyer,varun.iyer.331@hotmail.com,9655779082,Bengaluru,2022-08-24,Free,Operations Management,Business,INS001,Unknown,5,Advanced,6117,906,Disengaged
CRS015,LRN0026,ENR00541,2024-01-15,2024-01-25,,In Progress,74,,,2,,No,,,Kavya Iyer,kavya.iyer.26@yahoo.com,9740164005,Surat,2022-09-26,Free,Azure Data Engineering,Cloud Computing,INS013,Manish Verma,5,Beginner,942,,Disengaged
CRS049,LRN0384,ENR00880,2024-02-28,2024-04-08,,In Progress,80,2024-03-20,,1,,No,,,Preeti Agarwal,preeti.agarwal.384@hotmail.com,9195761228,Jaipur,2022-12-12,Premium,Unity Game Development,Mobile Development,INS007,Vikas Mehta,20,Intermediate,2541,851,Disengaged
CRS037,LRN0473,ENR01610,2024-01-28,2024-03-08,,Not Started,0,,,1,,No,,,Pooja Malhotra,pooja.malhotra.473@outlook.com,9799563531,Hyderabad,2022-04-11,Free,Data Engineering with Spark,Data Science,INS004,Sunita Rao,20,Advanced,14534,,Disengaged
CRS010,LRN0417,ENR01152,2024-03-17,2024-04-06,,In Progress,71,2024-03-25,,1,,No,,,Preeti Joshi,preeti.joshi.417@gmail.com,9795014556,Indore,2023-03-14,Premium,UI/UX Design Principles,Design,INS005,Deepak Joshi,10,Beginner,133,846,Disengaged
CRS037,LRN0233,ENR00472,2024-02-14,2024-03-25,2024-02-17,Completed,100,2024-02-17,72.44,1,4,Yes,3,-37,Ajay Gupta,ajay.gupta.233@gmail.com,9617445187,Kolkata,2022-07-25,Free,Data Engineering with Spark,Data Science,INS004,Sunita Rao,20,Advanced,14534,883,Disengaged
CRS035,LRN0097,ENR01085,2024-02-02,2024-04-22,,Dropped,5,2024-02-16,,3,,No,,,Reena Pillai,reena.pillai.97@outlook.com,9809402445,Mumbai,2022-07-05,Premium,React Native Cross-Platform,Mobile Development,INS002,Meera Nair,40,Beginner,66,884,Disengaged
CRS031,LRN0043,ENR00713,2024-01-26,2024-02-05,2024-02-08,Completed,100,,56.82,1,5,No,13,3,Sunita Malhotra,sunita.malhotra.43@gmail.com,9272980699,Delhi,2023-10-21,Basic,Docker & Kubernetes,Cloud Computing,INS004,Sunita Rao,5,Intermediate,3781,,Disengaged
CRS007,LRN0157,ENR00798,2024-01-12,2024-02-21,,In Progress,89,2024-02-21,,1,,No,,,Megha Tiwari,megha.tiwari.157@yahoo.com,9401938026,Mumbai,2023-02-11,Premium,Business Analytics Essentials,Business,INS003,Arjun Patel,20,Advanced,10604,879,Disengaged
CRS029,LRN0166,ENR01684,2024-01-27,2024-04-16,2024-03-26,Completed,100,2024-03-26,77.62,2,2,Yes,59,-21,Shalini Desai,shalini.desai.166@hotmail.com,9406403910,Kolkata,2023-12-19,Free,Brand Identity Design,Design,INS010,Anjali Iyer,40,Intermediate,4998,845,Disengaged
CRS017,LRN0224,ENR00230,2024-02-14,2024-03-05,,In Progress,57,2024-03-16,,1,,No,,,Sunita Chauhan,sunita.chauhan.224@rediffmail.com,9037613791,Mumbai,2023-01-05,Enterprise,Network Security Essentials,Cybersecurity,INS002,Meera Nair,10,Advanced,14498,855,Disengaged
CRS006,LRN0064,ENR00748,2024-01-23,2024-02-02,,In Progress,25,2024-03-29,,1,,No,,,Nisha Gupta,nisha.gupta.64@gmail.com,9278742967,Ahmedabad,2022-12-23,Basic,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,842,Disengaged
CRS006,LRN0217,ENR00060,2024-02-24,2024-03-05,,Dropped,11,,,1,,No,,,Amit Das,amit.das.217@gmail.com,9458929750,Delhi,2023-10-04,Premium,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,,Disengaged
CRS027,LRN0225,ENR00806,2024-03-12,2024-04-11,,In Progress,34,2024-03-30,,1,,No,,,Divya Srivastava,divya.srivastava.225@gmail.com,9965827109,Mumbai,2022-09-26,Free,Financial Modelling,Business,INS012,Nisha Agarwal,15,Advanced,6347,841,Disengaged
CRS023,LRN0129,ENR00788,2024-01-11,2024-03-31,2024-03-31,Completed,100,2024-03-31,89.33,1,4,Yes,80,0,Rohan Singh,rohan.singh.129@yahoo.com,9658202970,Delhi,2022-08-30,Premium,NLP with Python,AI & ML,INS006,Priya Singh,40,Advanced,6758,840,Disengaged
CRS004,LRN0336,ENR01570,2024-02-19,2024-04-19,2024-03-31,Completed,100,2024-03-31,92.55,1,1,Yes,41,-19,Sneha Sharma,sneha.sharma.336@rediffmail.com,9388629127,Lucknow,2022-02-09,Premium,React.js Complete Guide,Web Development,INS014,Pooja Mishra,30,Advanced,6867,840,Disengaged
CRS004,LRN0015,ENR00835,2024-02-08,2024-04-08,2024-03-19,Completed,100,2024-03-19,98.03,1,4,Yes,40,-20,Karan Jain,karan.jain.15@hotmail.com,9031051834,Hyderabad,2023-07-07,Free,React.js Complete Guide,Web Development,INS014,Pooja Mishra,30,Advanced,6867,852,Disengaged
CRS055,LRN0341,ENR01700,2024-02-07,2024-02-17,,In Progress,16,2024-03-14,,1,,No,,,Arjun Pandey,arjun.pandey.341@gmail.com,9887449562,Chandigarh,2022-08-24,Basic,Motion UI Design,Design,INS009,Suresh Gupta,5,Intermediate,3026,857,Disengaged
CRS051,LRN0313,ENR01181,2024-02-14,2024-05-04,2024-02-17,Completed,100,2024-02-17,49.19,1,1,No,3,-77,Reena Iyer,reena.iyer.313@yahoo.com,9780157399,Mumbai,2023-11-30,Premium,MLOps & Model Deployment,AI & ML,INS015,Kiran Desai,40,Beginner,503,883,Disengaged
CRS028,LRN0442,ENR01742,2024-02-24,2024-04-04,,In Progress,57,2024-03-09,,1,,No,,,Divya Mehta,divya.mehta.442@gmail.com,9865624220,Surat,2022-01-17,Free,Entrepreneurship 101,Business,INS006,Priya Singh,20,Beginner,394,862,Disengaged
CRS017,LRN0383,ENR01108,2024-01-17,2024-02-06,,In Progress,25,2024-03-31,,3,,No,,,Karan Mehta,karan.mehta.383@yahoo.com,9811386338,Lucknow,2023-10-03,Enterprise,Network Security Essentials,Cybersecurity,INS002,Meera Nair,10,Advanced,14498,840,Disengaged
CRS005,LRN0125,ENR00885,2024-01-23,2024-03-03,2024-01-27,Completed,100,2024-01-27,76.45,1,1,Yes,4,-36,Shalini Gupta,shalini.gupta.125@rediffmail.com,9430305486,Ahmedabad,2022-09-17,Free,Node.js Backend Development,Web Development,INS007,Vikas Mehta,20,Beginner,119,904,Disengaged
CRS024,LRN0392,ENR01717,2024-01-28,2024-02-27,2024-02-01,Completed,100,2024-02-01,61.37,2,3,Yes,4,-26,Sunita Mishra,sunita.mishra.392@hotmail.com,9168622783,Pune,2023-10-30,Basic,Computer Vision,AI & ML,INS003,Arjun Patel,15,Intermediate,1877,899,Disengaged
CRS007,LRN0333,ENR00485,2024-02-12,2024-03-23,,In Progress,82,,,1,,No,,,Geeta Sharma,geeta.sharma.333@rediffmail.com,9302992280,Bengaluru,2022-02-27,Free,Business Analytics Essentials,Business,INS003,Arjun Patel,20,Advanced,10604,,Disengaged
CRS058,LRN0335,ENR00418,2024-01-29,2024-02-28,2024-02-27,Completed,100,2024-02-27,91.23,1,4,Yes,29,-1,Komal Das,komal.das.335@gmail.com,9298425799,Hyderabad,2023-01-23,Basic,Zero Trust Security,Cybersecurity,INS014,Pooja Mishra,15,Intermediate,4039,873,Disengaged
CRS007,LRN0094,ENR01230,2024-01-25,2024-03-05,2024-02-15,Completed,100,2024-02-15,54.44,1,4,No,21,-19,Kavya Pandey,kavya.pandey.94@yahoo.com,9271111615,Jaipur,2022-03-03,Basic,Business Analytics Essentials,Business,INS003,Arjun Patel,20,Advanced,10604,885,Disengaged
CRS002,LRN0243,ENR00489,2024-03-05,2024-03-25,,In Progress,25,2024-03-06,,1,,No,,,Vivaan Srivastava,vivaan.srivastava.243@gmail.com,9625324472,Lucknow,2023-09-27,Basic,Machine Learning Fundamentals,AI & ML,INS006,Priya Singh,10,Beginner,223,865,Disengaged
CRS032,LRN0311,ENR00082,2024-01-13,2024-01-23,,Dropped,19,2024-01-20,,1,,No,,,Reena Das,reena.das.311@yahoo.com,9479851583,Jaipur,2022-03-11,Premium,DevOps CI/CD Pipeline,Cloud Computing,INS003,Arjun Patel,5,Advanced,6723,911,Disengaged
CRS017,LRN0457,ENR00784,2024-01-15,2024-02-04,,In Progress,84,2024-03-09,,1,,No,,,Amit Mishra,amit.mishra.457@outlook.com,9214066504,Bengaluru,2023-03-28,Free,Network Security Essentials,Cybersecurity,INS002,Meera Nair,10,Advanced,14498,862,Disengaged
CRS001,LRN0218,ENR01847,2024-01-31,2024-03-01,,In Progress,74,2024-02-06,,1,,No,,,Shalini Sharma,shalini.sharma.218@yahoo.com,9127706324,Bhopal,2022-10-08,Free,Python for Data Science,Data Science,INS009,Suresh Gupta,15,Intermediate,2986,894,Disengaged
CRS039,LRN0441,ENR01008,2024-02-19,2024-05-09,,In Progress,22,2024-03-04,,2,,No,,,Ravi Kumar,ravi.kumar.441@hotmail.com,9403696566,Pune,2023-07-13,Free,Transformer Models & LLMs,AI & ML,INS008,Kavita Reddy,40,Advanced,12938,867,Disengaged
CRS030,LRN0061,ENR01234,2024-03-02,2024-05-01,,Dropped,31,2024-03-08,,1,,No,,,Kavya Bose,kavya.bose.61@gmail.com,9936183242,Mumbai,2022-06-19,Premium,3D Modelling with Blender,Design,INS004,Sunita Rao,30,Intermediate,4503,863,Disengaged
CRS013,LRN0091,ENR00341,2024-03-13,2024-06-01,,In Progress,46,2024-03-18,,1,,No,,,Nikhil Chatterjee,nikhil.chatterjee.91@yahoo.com,9661771159,Delhi,2022-05-10,Free,AWS Solutions Architect,Cloud Computing,INS013,Manish Verma,40,Advanced,12685,853,Disengaged
CRS052,LRN0044,ENR00884,2024-02-10,2024-04-30,,Dropped,7,2024-02-24,,1,,No,,,Shalini Joshi,shalini.joshi.44@outlook.com,9046537556,Indore,2023-03-08,Free,Svelte & SvelteKit,Web Development,INS005,Deepak Joshi,40,Intermediate,4129,876,Disengaged
CRS016,LRN0217,ENR01224,2024-03-06,2024-03-26,,Not Started,0,,,1,,No,,,Amit Das,amit.das.217@gmail.com,9458929750,Delhi,2023-10-04,Premium,Ethical Hacking Basics,Cybersecurity,INS010,Unknown,10,Beginner,686,,Disengaged
CRS008,LRN0396,ENR01503,2024-03-05,2024-05-24,,In Progress,57,2024-03-22,,1,,No,,,Suresh Mehta,suresh.mehta.396@yahoo.com,9833884879,Chandigarh,2023-12-17,Premium,Project Management Professional,Business,INS003,Arjun Patel,40,Intermediate,4049,849,Disengaged
CRS058,LRN0209,ENR01887,2024-01-04,2024-02-03,,Dropped,33,2024-01-12,,3,,No,,,Aarav Nair,aarav.nair.209@hotmail.com,9236887676,Ahmedabad,2022-06-21,Free,Zero Trust Security,Cybersecurity,INS014,Pooja Mishra,15,Intermediate,4039,919,Disengaged
CRS054,LRN0244,ENR00114,2024-01-17,2024-02-26,,Dropped,29,2024-01-25,,1,,No,,,Megha Nair,megha.nair.244@yahoo.com,9687014626,Surat,2023-06-23,Free,Product Management,Business,INS010,Anjali Iyer,20,Intermediate,4499,906,Disengaged
CRS052,LRN0280,ENR01349,2024-01-11,2024-03-31,2024-03-31,Completed,100,2024-03-31,83.6,1,5,Yes,80,0,Sachin Kumar,sachin.kumar.280@hotmail.com,9684602235,Lucknow,2023-04-14,Free,Svelte & SvelteKit,Web Development,INS005,Deepak Joshi,40,Intermediate,4129,840,Disengaged
CRS003,LRN0371,ENR00516,2024-01-14,2024-02-03,2024-02-10,Completed,100,2024-02-10,57.39,1,4,No,27,7,Neha Gupta,neha.gupta.371@gmail.com,9461872346,Delhi,2022-09-12,Basic,Deep Learning with TensorFlow,AI & ML,INS004,Sunita Rao,10,Advanced,13612,890,Disengaged
CRS039,LRN0180,ENR00522,2024-02-01,2024-04-21,,Not Started,0,,,1,,No,,,Mohit Malhotra,mohit.malhotra.180@rediffmail.com,9772522872,Surat,2022-03-02,Basic,Transformer Models & LLMs,AI & ML,INS008,Kavita Reddy,40,Advanced,12938,,Disengaged
CRS013,LRN0220,ENR00317,2024-03-01,2024-05-20,,Dropped,6,2024-03-13,,1,,No,,,Anita Sharma,anita.sharma.220@gmail.com,9051627136,Chandigarh,2022-04-15,Free,AWS Solutions Architect,Cloud Computing,INS013,Manish Verma,40,Advanced,12685,858,Disengaged
CRS047,LRN0102,ENR00773,2024-02-15,2024-04-15,,In Progress,82,2024-02-24,,2,,No,,,Deepak Reddy,deepak.reddy.102@hotmail.com,9388516060,Delhi,2022-11-17,Basic,Cloud Security Best Practices,Cybersecurity,INS008,Kavita Reddy,30,Intermediate,2407,876,Disengaged
CRS024,LRN0076,ENR00363,2024-01-19,2024-02-18,2024-01-22,Completed,100,2024-01-22,45.69,2,4,No,3,-27,Nisha Desai,nisha.desai.76@rediffmail.com,9222196937,Bengaluru,2022-08-26,Basic,Computer Vision,AI & ML,INS003,Arjun Patel,15,Intermediate,1877,909,Disengaged
CRS027,LRN0260,ENR01270,2024-02-27,2024-03-28,,In Progress,48,2024-03-15,,2,,No,,,Deepak Pandey,deepak.pandey.260@rediffmail.com,9270477434,Mumbai,2022-06-04,Premium,Financial Modelling,Business,INS012,Nisha Agarwal,15,Advanced,6347,856,Disengaged
CRS003,LRN0489,ENR01239,2024-03-12,2024-04-01,,In Progress,40,2024-03-20,,1,,No,,,Nisha Patel,nisha.patel.489@yahoo.com,9745238055,Kolkata,2023-04-05,Basic,Deep Learning with TensorFlow,AI & ML,INS004,Sunita Rao,10,Advanced,13612,851,Disengaged
CRS026,LRN0373,ENR00265,2024-02-08,2024-02-18,,Not Started,0,,,1,,No,,,Preeti Iyer,preeti.iyer.373@yahoo.com,9147435031,Surat,2023-03-21,Basic,Full Stack Django,Web Development,INS008,Kavita Reddy,5,Advanced,10918,,Disengaged
CRS032,LRN0223,ENR01589,2024-02-21,2024-03-02,2024-03-01,Completed,100,2024-03-01,77.62,2,1,Yes,9,-1,Ritika Shah,ritika.shah.223@yahoo.com,9138999404,Jaipur,2023-09-14,Basic,DevOps CI/CD Pipeline,Cloud Computing,INS003,Arjun Patel,5,Advanced,6723,870,Disengaged
CRS019,LRN0268,ENR00473,2024-03-12,2024-05-11,,In Progress,72,,,1,,No,,,Sneha Chatterjee,sneha.chatterjee.268@yahoo.com,9324754691,Ahmedabad,2022-08-05,Enterprise,iOS Development with Swift,Mobile Development,INS009,Suresh Gupta,30,Beginner,101,,Disengaged
CRS045,LRN0283,ENR01822,2024-02-12,2024-02-22,2024-02-15,Completed,100,2024-02-15,82.76,2,2,Yes,3,-7,Manish Sharma,manish.sharma.283@yahoo.com,9583003354,Delhi,2023-01-28,Basic,Photography & Lightroom,Design,INS013,Manish Verma,5,Advanced,13064,885,Disengaged
CRS054,LRN0214,ENR01670,2024-01-22,2024-03-02,,In Progress,17,2024-01-29,,1,,No,,,Ritika Chatterjee,ritika.chatterjee.214@yahoo.com,9812604223,Chandigarh,2022-11-26,Premium,Product Management,Business,INS010,Anjali Iyer,20,Intermediate,4499,902,Disengaged
CRS026,LRN0052,ENR01434,2024-03-16,2024-03-26,2024-03-30,Completed,100,2024-03-30,70.82,1,1,Yes,14,4,Siddharth Singh,siddharth.singh.52@gmail.com,9367837770,Chennai,2022-08-15,Basic,Full Stack Django,Web Development,INS008,Kavita Reddy,5,Advanced,10918,841,Disengaged
CRS010,LRN0451,ENR00871,2024-01-21,2024-02-10,,In Progress,89,2024-03-29,,1,,No,,,Kavya Kapoor,kavya.kapoor.451@yahoo.com,9102767478,Pune,2023-12-01,Premium,UI/UX Design Principles,Design,INS005,Deepak Joshi,10,Beginner,133,842,Disengaged
CRS046,LRN0351,ENR01730,2024-02-13,2024-03-24,2024-03-24,Completed,100,2024-03-24,49.67,1,5,No,40,0,Nikhil Pandey,nikhil.pandey.351@hotmail.com,9957947284,Hyderabad,2023-08-14,Free,Terraform Infrastructure,Cloud Computing,INS013,Manish Verma,20,Beginner,300,847,Disengaged
CRS017,LRN0470,ENR00512,2024-01-04,2024-01-24,2024-01-25,Completed,100,2024-01-25,59.35,1,1,No,21,1,Priya Shah,priya.shah.470@gmail.com,9456083318,Lucknow,2023-01-06,Premium,Network Security Essentials,Cybersecurity,INS002,Meera Nair,10,Advanced,14498,906,Disengaged
CRS056,LRN0297,ENR01686,2024-01-03,2024-03-03,,In Progress,70,2024-03-23,,1,,No,,,Varun Reddy,varun.reddy.297@hotmail.com,9663177971,Ahmedabad,2022-11-20,Free,NoSQL & MongoDB,Data Science,INS007,Vikas Mehta,30,Advanced,9660,848,Disengaged
CRS034,LRN0482,ENR00167,2024-02-25,2024-03-16,,Dropped,7,2024-02-26,,1,,No,,,Aditya Pandey,aditya.pandey.482@rediffmail.com,9528183253,Delhi,2023-10-27,Basic,Android Development Kotlin,Mobile Development,INS002,Meera Nair,10,Intermediate,3846,874,Disengaged
CRS040,LRN0410,ENR01069,2024-02-17,2024-03-18,2024-02-20,Completed,100,2024-02-20,71.55,2,5,Yes,3,-27,Megha Verma,megha.verma.410@gmail.com,9264908277,Chandigarh,2023-05-28,Free,TypeScript Advanced,Web Development,INS009,Suresh Gupta,15,Beginner,786,880,Disengaged
CRS036,LRN0219,ENR00519,2024-01-18,2024-02-07,2024-01-21,Completed,100,2024-01-21,94.34,3,3,Yes,3,-17,Rahul Gupta,rahul.gupta.219@gmail.com,9643611037,Bengaluru,2023-08-31,Free,Advanced Python OOP,Data Science,INS006,Priya Singh,10,Advanced,7011,910,Disengaged
CRS050,LRN0194,ENR01645,2024-03-05,2024-03-15,,In Progress,88,2024-03-07,,1,,No,,,Manish Mishra,manish.mishra.194@gmail.com,9379937124,Pune,2022-12-07,Premium,Scala for Big Data,Data Science,INS008,Kavita Reddy,5,Beginner,181,864,Disengaged
CRS048,LRN0118,ENR01142,2024-03-09,2024-03-19,,Not Started,0,,,1,,No,,,Sachin Patel,sachin.patel.118@rediffmail.com,9613750606,Kolkata,2022-08-30,Basic,OSINT & Threat Intelligence,Cybersecurity,INS009,Suresh Gupta,5,Beginner,440,,Disengaged
CRS033,LRN0327,ENR00155,2024-02-02,2024-03-13,2024-02-27,Completed,100,2024-02-27,84.85,1,2,Yes,25,-15,Neha Pandey,neha.pandey.327@hotmail.com,9639427881,Kolkata,2023-05-30,Free,Penetration Testing,Cybersecurity,INS007,Vikas Mehta,20,Advanced,6392,873,Disengaged
CRS022,LRN0404,ENR00957,2024-03-03,2024-03-23,2024-03-21,Completed,100,2024-03-21,75.16,1,4,Yes,18,-2,Amit Banerjee,amit.banerjee.404@yahoo.com,9664742312,Mumbai,2023-09-19,Basic,Statistics for Data Science,Data Science,INS015,Kiran Desai,10,Advanced,12777,850,Disengaged
CRS041,LRN0454,ENR00377,2024-01-12,2024-02-11,,Not Started,0,,,1,,No,,,Suresh Desai,suresh.desai.454@rediffmail.com,9258001061,Delhi,2023-12-03,Basic,GraphQL APIs,Web Development,INS002,Meera Nair,15,Intermediate,1945,,Disengaged
CRS019,LRN0306,ENR00938,2024-02-01,2024-04-01,2024-02-09,Completed,100,,93.64,2,5,Yes,8,-52,Ajay Kumar,ajay.kumar.306@outlook.com,9062003424,Bengaluru,2022-03-05,Premium,iOS Development with Swift,Mobile Development,INS009,Suresh Gupta,30,Beginner,101,,Disengaged
CRS012,LRN0413,ENR01578,2024-01-08,2024-02-17,,In Progress,27,2024-01-08,,1,,No,,,Deepak Gupta,deepak.gupta.413@outlook.com,9259222206,Chennai,2023-04-02,Free,Motion Graphics & Animation,Design,INS013,Manish Verma,20,Beginner,201,923,Disengaged
CRS025,LRN0118,ENR00357,2024-01-11,2024-02-20,,In Progress,77,2024-03-04,,1,,No,,,Sachin Patel,sachin.patel.118@rediffmail.com,9613750606,Kolkata,2022-08-30,Basic,Vue.js & Nuxt Development,Web Development,INS004,Sunita Rao,20,Beginner,779,867,Disengaged
